year,state,candidate,party,writein,candidate_votes,total_votes
2000,UTAH,"PHILLIPS, HOWARD",OTHER,FALSE,2709,770754
2000,UTAH,"HAGELIN, JOHN",OTHER,FALSE,763,770754
2000,UTAH,"HARRIS, JAMES",OTHER,FALSE,186,770754
2000,UTAH,,OTHER,FALSE,161,770754
2000,UTAH,,OTHER,TRUE,1,770754
2000,VERMONT,"GORE, AL",DEMOCRAT,FALSE,149022,294308
2000,VERMONT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,119775,294308
2000,VERMONT,"NADER, RALPH",OTHER,FALSE,20374,294308
2000,VERMONT,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,2192,294308
2000,VERMONT,"DENNIS """"DENNY"""", LANE",OTHER,FALSE,1044,294308
2000,VERMONT,"BROWNE, HARRY",LIBERTARIAN,FALSE,784,294308
2000,VERMONT,,OTHER,TRUE,514,294308
2000,VERMONT,"HAGELIN, JOHN",OTHER,FALSE,219,294308
2000,VERMONT,"MCREYNOLDS, DAVID",OTHER,FALSE,161,294308
2000,VERMONT,"PHILLIPS, HOWARD",OTHER,FALSE,153,294308
2000,VERMONT,"HARRIS, JAMES",OTHER,FALSE,70,294308
2000,VIRGINIA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1437490,2739447
2000,VIRGINIA,"GORE, AL",DEMOCRAT,FALSE,1217290,2739447
2000,VIRGINIA,"NADER, RALPH",OTHER,FALSE,59398,2739447
2000,VIRGINIA,"BROWNE, HARRY",LIBERTARIAN,FALSE,15198,2739447
2000,VIRGINIA,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,5455,2739447
2000,VIRGINIA,,OTHER,TRUE,2807,2739447
2000,VIRGINIA,"PHILLIPS, HOWARD",OTHER,FALSE,1809,2739447
2000,WASHINGTON,"GORE, AL",DEMOCRAT,FALSE,1247652,2487433
2000,WASHINGTON,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1108864,2487433
2000,WASHINGTON,"NADER, RALPH",OTHER,FALSE,103002,2487433
2000,WASHINGTON,"BROWNE, HARRY",LIBERTARIAN,FALSE,13135,2487433
2000,WASHINGTON,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,7171,2487433
2000,WASHINGTON,"HAGELIN, JOHN",OTHER,FALSE,2927,2487433
2000,WASHINGTON,"PHILLIPS, HOWARD",OTHER,FALSE,1989,2487433
2000,WASHINGTON,"MOOREHEAD, MONICA",OTHER,FALSE,1729,2487433
2000,WASHINGTON,"MCREYNOLDS, DAVID",OTHER,FALSE,660,2487433
2000,WASHINGTON,"HARRIS, JAMES",OTHER,FALSE,304,2487433
2000,WEST VIRGINIA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,336475,648124
2000,WEST VIRGINIA,"GORE, AL",DEMOCRAT,FALSE,295497,648124
2000,WEST VIRGINIA,"NADER, RALPH",OTHER,FALSE,10680,648124
2000,WEST VIRGINIA,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,3169,648124
2000,WEST VIRGINIA,"BROWNE, HARRY",LIBERTARIAN,FALSE,1912,648124
2000,WEST VIRGINIA,"HAGELIN, JOHN",OTHER,FALSE,367,648124
2000,WEST VIRGINIA,,OTHER,TRUE,24,648124
2000,WISCONSIN,"GORE, AL",DEMOCRAT,FALSE,1242987,2598607
2000,WISCONSIN,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1237279,2598607
2000,WISCONSIN,"NADER, RALPH",OTHER,FALSE,94070,2598607
2000,WISCONSIN,,OTHER,FALSE,13693,2598607
2000,WISCONSIN,"BROWNE, HARRY",LIBERTARIAN,FALSE,6640,2598607
2000,WISCONSIN,,OTHER,FALSE,2042,2598607
2000,WISCONSIN,SCATTERING,OTHER,FALSE,1896,2598607
2000,WYOMING,"BUSH, GEORGE W.",REPUBLICAN,FALSE,147947,213726
2000,WYOMING,"GORE, AL",DEMOCRAT,FALSE,60481,213726
2000,WYOMING,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,2724,213726
2000,WYOMING,"BROWNE, HARRY",LIBERTARIAN,FALSE,1443,213726
2000,WYOMING,"PHILLIPS, HOWARD",OTHER,FALSE,720,213726
2000,WYOMING,"HAGELIN, JOHN",OTHER,FALSE,411,213726
2004,ALABAMA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1176394,1883415
2004,ALABAMA,"KERRY, JOHN",DEMOCRAT,FALSE,693933,1883415
2004,ALABAMA,OTHER,OTHER,FALSE,12190,1883415
2004,ALABAMA,OTHER,OTHER,TRUE,898,1883415
2004,ALASKA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,190889,312598
2004,ALASKA,"KERRY, JOHN",DEMOCRAT,FALSE,111025,312598
2004,ALASKA,"NADER, RALPH",OTHER,FALSE,5069,312598
2004,ALASKA,"PEROUTKA, MICHAEL",OTHER,FALSE,2092,312598
2004,ALASKA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1675,312598
2004,ALASKA,"COBB, DAVID",OTHER,FALSE,1058,312598
2004,ALASKA,OTHER,OTHER,TRUE,790,312598
2004,ARIZONA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1104294,2012585
2004,ARIZONA,"KERRY, JOHN",DEMOCRAT,FALSE,893524,2012585
2004,ARIZONA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11856,2012585
2004,ARIZONA,OTHER,OTHER,TRUE,2911,2012585
2004,ARKANSAS,"BUSH, GEORGE W.",REPUBLICAN,FALSE,572898,1054945
2004,ARKANSAS,"KERRY, JOHN",DEMOCRAT,FALSE,469953,1054945
2004,ARKANSAS,"NADER, RALPH",OTHER,FALSE,6171,1054945
2004,ARKANSAS,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2352,1054945
2004,ARKANSAS,"PEROUTKA, MICHAEL",OTHER,FALSE,2083,1054945
2004,ARKANSAS,"COBB, DAVID",OTHER,FALSE,1488,1054945
2004,CALIFORNIA,"KERRY, JOHN",DEMOCRAT,FALSE,6745485,12421353
2004,CALIFORNIA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,5509826,12421353
2004,CALIFORNIA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,50165,12421353
2004,CALIFORNIA,"COBB, DAVID",OTHER,FALSE,40771,12421353
2004,CALIFORNIA,"PELTIER, LEONARD",OTHER,FALSE,27607,12421353
2004,CALIFORNIA,"PEROUTKA, MICHAEL",OTHER,FALSE,26645,12421353
2004,CALIFORNIA,OTHER,OTHER,TRUE,20854,12421353
2004,COLORADO,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1101255,2129630
2004,COLORADO,"KERRY, JOHN",DEMOCRAT,FALSE,1001732,2129630
2004,COLORADO,"NADER, RALPH",OTHER,FALSE,12718,2129630
2004,COLORADO,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,7664,2129630
2004,COLORADO,"PEROUTKA, MICHAEL",OTHER,FALSE,2562,2129630
2004,COLORADO,"COBB, DAVID",OTHER,FALSE,1591,2129630
2004,COLORADO,"ANDRESS, STANFORD",OTHER,FALSE,804,2129630
2004,COLORADO,"AMONDSON, GENE",OTHER,FALSE,378,2129630
2004,COLORADO,"VAN AUKEN, BILL",OTHER,FALSE,329,2129630
2004,COLORADO,"CALERO, ROGER",OTHER,FALSE,241,2129630
2004,COLORADO,"BROWN, WALT",OTHER,FALSE,216,2129630
2004,COLORADO,"DODGE, EARL",OTHER,FALSE,140,2129630
2004,CONNECTICUT,"KERRY, JOHN",DEMOCRAT,FALSE,857488,1578769
2004,CONNECTICUT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,693826,1578769
2004,CONNECTICUT,"NADER, RALPH",OTHER,FALSE,12969,1578769
2004,CONNECTICUT,"COBB, DAVID",OTHER,FALSE,9564,1578769
2004,CONNECTICUT,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3367,1578769
2004,CONNECTICUT,"PEROUTKA, MICHAEL",OTHER,FALSE,1543,1578769
2004,CONNECTICUT,"CALERO, ROGER",OTHER,TRUE,12,1578769
2004,DELAWARE,"KERRY, JOHN",DEMOCRAT,FALSE,200152,375190
2004,DELAWARE,"BUSH, GEORGE W.",REPUBLICAN,FALSE,171660,375190
2004,DELAWARE,"NADER, RALPH",OTHER,FALSE,2153,375190
2004,DELAWARE,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,586,375190
2004,DELAWARE,"PEROUTKA, MICHAEL",OTHER,FALSE,289,375190
2004,DELAWARE,"COBB, DAVID",OTHER,FALSE,250,375190
2004,DELAWARE,"BROWN, WALT",OTHER,FALSE,100,375190
2004,DISTRICT OF COLUMBIA,"KERRY, JOHN",DEMOCRAT,FALSE,202970,227586
2004,DISTRICT OF COLUMBIA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,21256,227586
2004,DISTRICT OF COLUMBIA,"NADER, RALPH",OTHER,FALSE,1485,227586
2004,DISTRICT OF COLUMBIA,"COBB, DAVID",OTHER,FALSE,737,227586
2004,DISTRICT OF COLUMBIA,OTHERS,OTHER,TRUE,506,227586
2004,DISTRICT OF COLUMBIA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,502,227586
2004,DISTRICT OF COLUMBIA,"CALERO, ROGER",OTHER,FALSE,130,227586
2004,FLORIDA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,3964522,7609810
2004,FLORIDA,"KERRY, JOHN",DEMOCRAT,FALSE,3583544,7609810
2004,FLORIDA,"NADER, RALPH",OTHER,FALSE,32971,7609810
2004,FLORIDA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11996,7609810
2004,FLORIDA,"PEROUTKA, MICHAEL",OTHER,FALSE,6626,7609810
2004,FLORIDA,"COBB, DAVID",OTHER,FALSE,3917,7609810
2004,FLORIDA,"BROWN, WALT",OTHER,FALSE,3502,7609810
2004,FLORIDA,"CALERO, ROGER",OTHER,FALSE,2732,7609810
2004,GEORGIA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1914254,3301875
2004,GEORGIA,"KERRY, JOHN",DEMOCRAT,FALSE,1366149,3301875
2004,GEORGIA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,18387,3301875
2004,GEORGIA,OTHER,OTHER,TRUE,3085,3301875
2004,HAWAII,"KERRY, JOHN",DEMOCRAT,FALSE,231708,429013
2004,HAWAII,"BUSH, GEORGE W.",REPUBLICAN,FALSE,194191,429013
2004,HAWAII,"COBB, DAVID",OTHER,FALSE,1737,429013
2004,HAWAII,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1377,429013
2004,IDAHO,"BUSH, GEORGE W.",REPUBLICAN,FALSE,409235,598376
2004,IDAHO,"KERRY, JOHN",DEMOCRAT,FALSE,181098,598376
2004,IDAHO,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3844,598376
2004,IDAHO,"PEROUTKA, MICHAEL",OTHER,FALSE,3084,598376
2004,IDAHO,"NADER, RALPH",OTHER,FALSE,1115,598376
2004,ILLINOIS,"KERRY, JOHN",DEMOCRAT,FALSE,2891550,5274322
2004,ILLINOIS,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2345946,5274322
2004,ILLINOIS,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,32442,5274322
2004,ILLINOIS,OTHER,OTHER,TRUE,4384,5274322
2004,INDIANA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1479438,2468002
2004,INDIANA,"KERRY, JOHN",DEMOCRAT,FALSE,969011,2468002
2004,INDIANA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,18058,2468002
2004,INDIANA,OTHER,OTHER,TRUE,1495,2468002
2004,IOWA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,751957,1506908
2004,IOWA,"KERRY, JOHN",DEMOCRAT,FALSE,741898,1506908
2004,IOWA,OTHER,OTHER,FALSE,6149,1506908
2004,IOWA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2992,1506908
2004,IOWA,"PEROUTKA, MICHAEL",OTHER,FALSE,1304,1506908
2004,IOWA,"COBB, DAVID",OTHER,FALSE,1141,1506908
2004,IOWA,OTHER,OTHER,TRUE,1094,1506908
2004,IOWA,"CALERO, ROGER",OTHER,FALSE,373,1506908
2004,KANSAS,"BUSH, GEORGE W.",REPUBLICAN,FALSE,736456,1187756
2004,KANSAS,"KERRY, JOHN",DEMOCRAT,FALSE,434993,1187756
2004,KANSAS,"NADER, RALPH",OTHER,FALSE,9348,1187756
2004,KANSAS,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,4013,1187756
2004,KANSAS,"PEROUTKA, MICHAEL",OTHER,FALSE,2899,1187756
2004,KANSAS,OTHER,OTHER,TRUE,47,1187756
2004,KENTUCKY,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1069439,1795882
2004,KENTUCKY,"KERRY, JOHN",DEMOCRAT,FALSE,712733,1795882
2004,KENTUCKY,"NADER, RALPH",OTHER,FALSE,8856,1795882
2004,KENTUCKY,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2619,1795882
2004,KENTUCKY,"PEROUTKA, MICHAEL",OTHER,FALSE,2213,1795882
2004,KENTUCKY,OTHER,OTHER,TRUE,22,1795882
2004,LOUISIANA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1102169,1943106
2004,LOUISIANA,"KERRY, JOHN",DEMOCRAT,FALSE,820299,1943106
2004,LOUISIANA,"NADER, RALPH",OTHER,FALSE,7032,1943106
2004,LOUISIANA,"PEROUTKA, MICHAEL",OTHER,FALSE,5203,1943106
2004,LOUISIANA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2781,1943106
2004,LOUISIANA,"BROWN, WALT",OTHER,FALSE,1795,1943106
2004,LOUISIANA,"AMONDSON, GENE",OTHER,FALSE,1566,1943106
2004,LOUISIANA,"COBB, DAVID",OTHER,FALSE,1276,1943106
2004,LOUISIANA,"CALERO, ROGER",OTHER,FALSE,985,1943106
2004,MAINE,"KERRY, JOHN",DEMOCRAT,FALSE,396842,740752
2004,MAINE,"BUSH, GEORGE W.",REPUBLICAN,FALSE,330201,740752
2004,MAINE,"THE BETTER LIFE,",OTHER,FALSE,8069,740752
2004,MAINE,"COBB, DAVID",OTHER,FALSE,2936,740752
2004,MAINE,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1965,740752
2004,MAINE,"PEROUTKA, MICHAEL",OTHER,FALSE,735,740752
2004,MAINE,BLANK VOTE/SCATTERING,OTHER,FALSE,4,740752
2004,MARYLAND,"KERRY, JOHN",DEMOCRAT,FALSE,1334493,2384238
2004,MARYLAND,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1024703,2384238
2004,MARYLAND,"NADER, RALPH",OTHER,FALSE,11854,2384238
2004,MARYLAND,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,6094,2384238
2004,MARYLAND,"COBB, DAVID",OTHER,FALSE,3632,2384238
2004,MARYLAND,"PEROUTKA, MICHAEL",OTHER,FALSE,3421,2384238
2004,MARYLAND,OTHER,OTHER,TRUE,34,2384238
2004,MARYLAND,OTHER,DEMOCRAT,TRUE,7,2384238
2004,MASSACHUSETTS,"KERRY, JOHN",DEMOCRAT,FALSE,1803800,2927455
2004,MASSACHUSETTS,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1071109,2927455
2004,MASSACHUSETTS,BLANK VOTE/SCATTERING,OTHER,FALSE,15067,2927455
2004,MASSACHUSETTS,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,15022,2927455
2004,MASSACHUSETTS,"COBB, DAVID",OTHER,FALSE,10623,2927455
2004,MASSACHUSETTS,OTHER,OTHER,FALSE,7028,2927455
2004,MASSACHUSETTS,"NADER, RALPH",OTHER,TRUE,4806,2927455
2004,MICHIGAN,"KERRY, JOHN",DEMOCRAT,FALSE,2479183,4839252
2004,MICHIGAN,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2313746,4839252
2004,MICHIGAN,"NADER, RALPH",OTHER,FALSE,24035,4839252
2004,MICHIGAN,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,10552,4839252
2004,MICHIGAN,"COBB, DAVID",OTHER,FALSE,5325,4839252
2004,MICHIGAN,"PEROUTKA, MICHAEL",OTHER,FALSE,4980,4839252
2004,MICHIGAN,"BROWN, WALT",OTHER,FALSE,1431,4839252
2004,MINNESOTA,"KERRY, JOHN",DEMOCRAT,FALSE,1445014,2828387
2004,MINNESOTA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1346695,2828387
2004,MINNESOTA,"NADER, RALPH",OTHER,FALSE,18683,2828387
2004,MINNESOTA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,4639,2828387
2004,MINNESOTA,"COBB, DAVID",OTHER,FALSE,4408,2828387
2004,MINNESOTA,"PEROUTKA, MICHAEL",OTHER,FALSE,3074,2828387
2004,MINNESOTA,OTHER,OTHER,TRUE,2532,2828387
2004,MINNESOTA,"HARENS, THOMAS",OTHER,FALSE,2387,2828387
2004,MINNESOTA,"VAN AUKEN, BILL",OTHER,FALSE,539,2828387
2004,MINNESOTA,"CALERO, ROGER",OTHER,FALSE,416,2828387
2004,MISSISSIPPI,"BUSH, GEORGE W.",REPUBLICAN,FALSE,672660,1139824
2004,MISSISSIPPI,"KERRY, JOHN",DEMOCRAT,FALSE,457766,1139824
2004,MISSISSIPPI,"NADER, RALPH",OTHER,FALSE,3175,1139824
2004,MISSISSIPPI,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1793,1139824
2004,MISSISSIPPI,"PEROUTKA, MICHAEL",OTHER,FALSE,1758,1139824
2004,MISSISSIPPI,"CALERO, ROGER",OTHER,FALSE,1599,1139824
2004,MISSISSIPPI,"COBB, DAVID",OTHER,FALSE,1073,1139824
2004,MISSOURI,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1455713,2731364
2004,MISSOURI,"KERRY, JOHN",DEMOCRAT,FALSE,1259171,2731364
2004,MISSOURI,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,9831,2731364
2004,MISSOURI,"PEROUTKA, MICHAEL",OTHER,FALSE,5355,2731364
2004,MISSOURI,"NADER, RALPH",OTHER,TRUE,1294,2731364
2004,MONTANA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,266063,450434
2004,MONTANA,"KERRY, JOHN",DEMOCRAT,FALSE,173710,450434
2004,MONTANA,"NADER, RALPH",OTHER,FALSE,6168,450434
2004,MONTANA,"PEROUTKA, MICHAEL",OTHER,FALSE,1764,450434
2004,MONTANA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1733,450434
2004,MONTANA,"COBB, DAVID",OTHER,FALSE,996,450434
2004,NEBRASKA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,512814,778186
2004,NEBRASKA,"KERRY, JOHN",DEMOCRAT,FALSE,254328,778186
2004,NEBRASKA,"NADER, RALPH",OTHER,FALSE,5780,778186
2004,NEBRASKA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2041,778186
2004,NEBRASKA,OTHER,OTHER,FALSE,1314,778186
2004,NEBRASKA,"COBB, DAVID",OTHER,FALSE,978,778186
2004,NEBRASKA,OTHER,OTHER,TRUE,931,778186
2004,NEVADA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,418690,829587
2004,NEVADA,"KERRY, JOHN",DEMOCRAT,FALSE,397190,829587
2004,NEVADA,"NADER, RALPH",OTHER,FALSE,4838,829587
2004,NEVADA,OTHER,OTHER,FALSE,3688,829587
2004,NEVADA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3176,829587
2004,NEVADA,"PEROUTKA, MICHAEL",OTHER,FALSE,1152,829587
2004,NEVADA,"COBB, DAVID",OTHER,FALSE,853,829587
2004,NEW HAMPSHIRE,"KERRY, JOHN",DEMOCRAT,FALSE,340511,678287
2004,NEW HAMPSHIRE,"BUSH, GEORGE W.",REPUBLICAN,FALSE,331237,678287
2004,NEW HAMPSHIRE,"NADER, RALPH",OTHER,FALSE,4479,678287
2004,NEW HAMPSHIRE,OTHER,OTHER,FALSE,1095,678287
2004,NEW HAMPSHIRE,OTHER,OTHER,TRUE,965,678287
2004,NEW JERSEY,"KERRY, JOHN",DEMOCRAT,FALSE,1911430,3611691
2004,NEW JERSEY,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1670003,3611691
2004,NEW JERSEY,OTHER,OTHER,FALSE,30258,3611691
2004,NEW MEXICO,"BUSH, GEORGE W.",REPUBLICAN,FALSE,376930,756304
2004,NEW MEXICO,"KERRY, JOHN",DEMOCRAT,FALSE,370942,756304
2004,NEW MEXICO,"NADER, RALPH",OTHER,FALSE,4053,756304
2004,NEW MEXICO,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2382,756304
2004,NEW MEXICO,"COBB, DAVID",OTHER,FALSE,1226,756304
2004,NEW MEXICO,"PEROUTKA, MICHAEL",OTHER,FALSE,771,756304
2004,NEW YORK,"KERRY, JOHN",DEMOCRAT,FALSE,4180755,7448266
2004,NEW YORK,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2806993,7448266
2004,NEW YORK,"BUSH, GEORGE W.",OTHER,FALSE,155574,7448266
2004,NEW YORK,"KERRY, JOHN",OTHER,FALSE,133525,7448266
2004,NEW YORK,"NADER, RALPH",OTHER,FALSE,84247,7448266
2004,NEW YORK,BLANK VOTE/SCATTERING,OTHER,FALSE,57230,7448266
2004,NEW YORK,"NADER, RALPH",OTHER,FALSE,15626,7448266
2004,NEW YORK,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11607,7448266
2004,NEW YORK,"CALERO, ROGER",OTHER,FALSE,2405,7448266
2004,NEW YORK,OTHER,OTHER,TRUE,304,7448266
2004,NORTH CAROLINA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1961166,3501007
2004,NORTH CAROLINA,"KERRY, JOHN",DEMOCRAT,FALSE,1525849,3501007
2004,NORTH CAROLINA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11731,3501007
2004,NORTH CAROLINA,OTHER,OTHER,TRUE,2261,3501007
2004,NORTH DAKOTA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,196651,312833
2004,NORTH DAKOTA,"KERRY, JOHN",DEMOCRAT,FALSE,111052,312833
2004,NORTH DAKOTA,"NADER, RALPH",OTHER,FALSE,3756,312833
2004,NORTH DAKOTA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,851,312833
2004,NORTH DAKOTA,"PEROUTKA, MICHAEL",OTHER,FALSE,514,312833
2004,NORTH DAKOTA,OTHER,OTHER,TRUE,9,312833
2004,OHIO,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2859764,5627903
2004,OHIO,"KERRY, JOHN",DEMOCRAT,FALSE,2741165,5627903
2004,OHIO,OTHER,OTHER,FALSE,26616,5627903
2004,OHIO,OTHER,OTHER,TRUE,358,5627903
2004,OKLAHOMA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,959792,1463758
2004,OKLAHOMA,"KERRY, JOHN",DEMOCRAT,FALSE,503966,1463758
2004,OREGON,"KERRY, JOHN",DEMOCRAT,FALSE,943163,1836782
2004,OREGON,"BUSH, GEORGE W.",REPUBLICAN,FALSE,866831,1836782
2004,OREGON,OTHER,OTHER,FALSE,8956,1836782
2004,OREGON,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,7260,1836782
2004,OREGON,"COBB, DAVID",OTHER,FALSE,5315,1836782
2004,OREGON,"PEROUTKA, MICHAEL",OTHER,FALSE,5257,1836782
2004,PENNSYLVANIA,"KERRY, JOHN",DEMOCRAT,FALSE,2938095,5769590
2004,PENNSYLVANIA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2793847,5769590
2004,PENNSYLVANIA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,21185,5769590
2004,PENNSYLVANIA,"COBB, DAVID",OTHER,FALSE,6319,5769590
2004,PENNSYLVANIA,"PEROUTKA, MICHAEL",OTHER,FALSE,6318,5769590
2004,PENNSYLVANIA,"INDEPENDENT PARTY CANDIDATE,",OTHER,TRUE,2656,5769590
2004,PENNSYLVANIA,BLANK VOTE/SCATTERING,OTHER,FALSE,1170,5769590
2004,RHODE ISLAND,"KERRY, JOHN",DEMOCRAT,FALSE,259760,437134
2004,RHODE ISLAND,"BUSH, GEORGE W.",REPUBLICAN,FALSE,169046,437134
2004,RHODE ISLAND,"NADER, RALPH",OTHER,FALSE,4651,437134
2004,RHODE ISLAND,"COBB, DAVID",OTHER,FALSE,1333,437134
2004,RHODE ISLAND,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,907,437134
2004,RHODE ISLAND,NONPARTISAN,OTHER,FALSE,845,437134
2004,RHODE ISLAND,"PEROUTKA, MICHAEL",OTHER,FALSE,339,437134
2004,RHODE ISLAND,WORKERS WORLD,OTHER,FALSE,253,437134
2004,SOUTH CAROLINA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,937974,1617700
2004,SOUTH CAROLINA,"KERRY, JOHN",DEMOCRAT,FALSE,661669,1617700
2004,SOUTH CAROLINA,"NADER, RALPH",OTHER,FALSE,5520,1617700
2004,SOUTH CAROLINA,"PEROUTKA, MICHAEL",OTHER,FALSE,5317,1617700
2004,SOUTH CAROLINA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3608,1617700
2004,SOUTH CAROLINA,"BROWN, WALT",OTHER,FALSE,2124,1617700
2004,SOUTH CAROLINA,"COBB, DAVID",OTHER,FALSE,1488,1617700
2004,SOUTH DAKOTA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,232584,388215
2004,SOUTH DAKOTA,"KERRY, JOHN",DEMOCRAT,FALSE,149244,388215
2004,SOUTH DAKOTA,"NADER, RALPH",OTHER,FALSE,4320,388215
2004,SOUTH DAKOTA,"PEROUTKA, MICHAEL",OTHER,FALSE,1103,388215
2004,SOUTH DAKOTA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,964,388215
2004,TENNESSEE,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1384375,2437319
2004,TENNESSEE,"KERRY, JOHN",DEMOCRAT,FALSE,1036477,2437319
2004,TENNESSEE,OTHER,OTHER,FALSE,16428,2437319
2004,TENNESSEE,OTHER,OTHER,TRUE,39,2437319
2004,TEXAS,"BUSH, GEORGE W.",REPUBLICAN,FALSE,4526917,7410749
2004,TEXAS,"KERRY, JOHN",DEMOCRAT,FALSE,2832704,7410749
2004,TEXAS,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,38787,7410749
2004,TEXAS,OTHER,OTHER,TRUE,12341,7410749
2004,UTAH,"BUSH, GEORGE W.",REPUBLICAN,FALSE,663742,927844
2004,UTAH,"KERRY, JOHN",DEMOCRAT,FALSE,241199,927844
2004,UTAH,"NADER, RALPH",OTHER,FALSE,11305,927844
2004,UTAH,"PEROUTKA, MICHAEL",OTHER,FALSE,6841,927844
2004,UTAH,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3375,927844
2004,UTAH,"JAY, CHARLES",OTHER,FALSE,946,927844
2004,UTAH,"CALERO, ROGER",OTHER,FALSE,393,927844
2004,UTAH,OTHER,OTHER,TRUE,43,927844
2004,VERMONT,"KERRY, JOHN",DEMOCRAT,FALSE,184067,312309
2004,VERMONT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,121180,312309
2004,VERMONT,"NADER, RALPH",OTHER,FALSE,4494,312309
2004,VERMONT,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1102,312309
2004,VERMONT,OTHER,OTHER,TRUE,957,312309
2004,VERMONT,"PARKER, JOHN",OTHER,FALSE,265,312309
2004,VERMONT,"CALERO, ROGER",OTHER,FALSE,244,312309
